Density,Interference,Sociality,residence_time,std_residence_time,mean_expected_consumption_rate,std_expected_consumption_rate,Replicate
0.4,0.1,1,1.22394819,0.058909422,0.858608169,0.01207272,22
0.4,0.1,1,1.215616759,0.059649211,0.85892324,0.012833005,23
0.4,0.1,1,1.21505704,0.058632201,0.859628172,0.012089532,24
0.4,0.1,1,1.204815766,0.05546387,0.868747441,0.010019796,25
0.4,0.1,1,1.199106878,0.056937563,0.864790202,0.011554309,26
0.4,0.1,1,1.193983206,0.055361289,0.869889013,0.012794698,27
0.4,0.1,1,1.215928793,0.05885122,0.85521057,0.012366477,28
0.4,0.1,1,1.238633218,0.061419619,0.849911276,0.012378931,29
0.4,0.1,1,1.207330251,0.059344883,0.863912588,0.013365367,30
0.4,0.1,1,1.232691215,0.059489914,0.862438259,0.01060803,31
0.4,0.1,1,1.221037896,0.05812624,0.856714394,0.011947566,32
0.4,0.1,1,1.239657952,0.061755874,0.855656822,0.010045775,33
0.4,0.1,1,1.198995177,0.055026113,0.869326344,0.011587362,34
0.4,0.1,1,1.204622718,0.058103518,0.867401233,0.00991474,35
0.4,0.1,1,1.20694294,0.057225573,0.86666961,0.011269819,36
0.4,0.1,1,1.215271943,0.058791626,0.858497063,0.013213095,37
0.4,0.1,1,1.214346768,0.060003081,0.858788339,0.01280725,38
0.4,0.1,1,1.254356336,0.064073315,0.846830548,0.010321595,39
0.4,0.1,1,1.209039761,0.058759565,0.864401852,0.012776358,40
0.4,0.1,1,1.210842759,0.058151144,0.860359345,0.014148398,41
0.4,0.1,1,1.215613117,0.058497076,0.861336786,0.010951802,42
0.4,0.1,1,1.222419587,0.060420727,0.862378583,0.013877314,43
0.4,0.1,1,1.208834571,0.058803885,0.866613465,0.012209984,44
0.4,0.1,1,1.214601738,0.057196473,0.867122526,0.010322914,45
0.4,0.1,1,1.214759576,0.058911527,0.858283744,0.017689649,46
0.4,0.1,1,1.205595244,0.057348719,0.867904861,0.011053839,47
0.4,0.1,1,1.212967505,0.059150553,0.860220243,0.013497475,48
0.4,0.1,1,1.195923402,0.055022772,0.862897367,0.011329625,49
0.4,0.1,1,1.222922242,0.058821195,0.854699914,0.01373255,50
0.4,0.5,0,1.000021855,0.015116762,0.892820911,0.009749991,1
0.4,0.5,0,1.000023069,0.015117187,0.894217939,0.009740335,2
0.4,0.5,0,1.000027925,0.015118888,0.893993986,0.009687606,3
0.4,0.5,0,1.00001457,0.015114207,0.892839762,0.009691939,4
0.4,0.5,0,1.000015784,0.015114633,0.893473591,0.009733487,5
0.4,0.5,0,1.000025497,0.015118038,0.893961699,0.00975043,6
0.4,0.5,0,1.000013356,0.01511378,0.892890567,0.009713244,7
0.4,0.5,0,1.000027925,0.015118888,0.892468463,0.009671729,8
0.4,0.5,0,1.000024283,0.015117613,0.892864862,0.00972071,9
0.4,0.5,0,1.000031568,0.015120162,0.891746926,0.009711955,10
0.4,0.5,0,1.000019426,0.015115911,0.893560249,0.009785721,11
0.4,0.5,0,1.000021855,0.015116762,0.893266451,0.009759704,12
0.4,0.5,0,1.000027925,0.015198991,0.892726777,0.009753513,13
0.4,0.5,0,1.00001457,0.015114207,0.894450499,0.009776519,14
0.4,0.5,0,1.000025497,0.015118038,0.894116035,0.009775415,15
0.4,0.5,0,1.000023069,0.015117187,0.893399014,0.009748437,16
0.4,0.5,0,1.000024283,0.015117613,0.892470715,0.009685261,17
0.4,0.5,0,1.000019426,0.015116765,0.893932745,0.009764566,18
0.4,0.5,0,1.000019426,0.015115911,0.893866711,0.009727786,19
0.4,0.5,0,1.000015784,0.015114633,0.894548652,0.009765541,20
0.4,0.5,0,1.000016998,0.015115059,0.893571442,0.009722037,21
0.4,0.5,0,1.000023069,0.015117187,0.89278931,0.009758503,22
0.4,0.5,0,1.000029139,0.015119313,0.894132889,0.00979018,23
0.4,0.5,0,1.000024283,0.015117613,0.893367057,0.009750463,24
0.4,0.5,0,1.000030354,0.015119738,0.893204366,0.00977202,25
0.4,0.5,0,1.000021855,0.015116762,0.894159798,0.009713336,26
0.4,0.5,0,1.000018212,0.015115485,0.89368907,0.009801416,27
0.4,0.5,0,1.000025497,0.015118038,0.893104091,0.009771921,28
0.4,0.5,0,1.000015784,0.015114633,0.893135405,0.00976645,29
0.4,0.5,0,1.000013356,0.01511378,0.893614786,0.009740154,30
0.4,0.5,0,1.000019426,0.015115911,0.894009128,0.009724361,31
0.4,0.5,0,1.000027925,0.015118888,0.893972188,0.009731891,32
0.4,0.5,0,1.00002064,0.015116336,0.891812313,0.00968265,33
0.4,0.5,0,1.00001457,0.015114207,0.894187566,0.009793551,34
0.4,0.5,0,1.00002064,0.015116336,0.89450672,0.009750335,35
0.4,0.5,0,1.000024283,0.015117613,0.893647401,0.009724352,36
0.4,0.5,0,1.000024283,0.015117613,0.894096607,0.009782568,37
0.4,0.5,0,1.000016998,0.015115059,0.894207684,0.009733337,38
0.4,0.5,0,1.00001457,0.015114207,0.89414551,0.009759042,39
0.4,0.5,0,1.00002064,0.015116336,0.892864319,0.009737932,40
0.4,0.5,0,1.000018212,0.015115485,0.894453494,0.009754435,41
0.4,0.5,0,1.000009713,0.015112501,0.895365294,0.009819577,42
0.4,0.5,0,1.00001457,0.015114207,0.894452546,0.009736243,43
0.4,0.5,0,1.000018212,0.015115485,0.89409086,0.009756763,44
0.4,0.5,0,1.000018212,0.015115485,0.894073259,0.009788119,45
0.4,0.5,0,1.000013356,0.01511378,0.894666868,0.009766651,46
0.4,0.5,0,1.000026711,0.015118463,0.892445411,0.009749964,47
0.4,0.5,0,1.000012141,0.015113354,0.893760309,0.00973351,48
0.4,0.5,0,1.000031568,0.015120162,0.893210783,0.009723548,49
0.4,0.5,0,1.000021855,0.015116762,0.893789408,0.009670378,50
0.4,0.5,0.5,1.097530681,0.038269104,0.842120819,0.013027258,1
0.4,0.5,0.5,1.087583229,0.036646341,0.852281631,0.010922987,2
0.4,0.5,0.5,1.085989063,0.036786305,0.856051998,0.011123259,3
0.4,0.5,0.5,1.09217268,0.037671376,0.850260063,0.013361299,4
0.4,0.5,0.5,1.083971162,0.036671745,0.852400133,0.011238038,5
0.4,0.5,0.5,1.096507161,0.038608686,0.847007301,0.013331103,6
0.4,0.5,0.5,1.089603559,0.03777548,0.855119768,0.011307686,7
0.4,0.5,0.5,1.072827781,0.034184565,0.865345846,0.011390979,8
0.4,0.5,0.5,1.088379705,0.036872201,0.849163742,0.013183305,9
0.4,0.5,0.5,1.082449844,0.035869044,0.849465738,0.012097623,10
0.4,0.5,0.5,1.099019217,0.038447054,0.847664527,0.01377559,11
0.4,0.5,0.5,1.079708315,0.035776439,0.851253475,0.013013086,12
0.4,0.5,0.5,1.089935019,0.037356245,0.855836879,0.010872766,13
0.4,0.5,0.5,1.075283987,0.034866233,0.857768047,0.011627504,14
0.4,0.5,0.5,1.088621319,0.03707589,0.854984019,0.012304825,15
0.4,0.5,0.5,1.08816116,0.036583982,0.856261936,0.011020952,16
0.4,0.5,0.5,1.076733671,0.034864778,0.860978524,0.012967868,17
0.4,0.5,0.5,1.093890689,0.038037999,0.848339405,0.012764523,18
0.4,0.5,0.5,1.076020971,0.034874724,0.848293946,0.014628819,19
0.4,0.5,0.5,1.096815553,0.03804281,0.845331932,0.010789372,20
0.4,0.5,0.5,1.094275571,0.037465882,0.848670879,0.012880731,21
0.4,0.5,0.5,1.086637414,0.036158847,0.85681386,0.011567182,22
0.4,0.5,0.5,1.093306687,0.037615381,0.842428389,0.015288947,23
0.4,0.5,0.5,1.083095767,0.037152557,0.857887043,0.013401814,24
0.4,0.5,0.5,1.088912713,0.036936057,0.85436266,0.012636131,25
0.4,0.5,0.5,1.090933043,0.037258374,0.849563638,0.013221165,26
0.4,0.5,0.5,1.083753831,0.037007169,0.857191846,0.01317498,27
0.4,0.5,0.5,1.082976781,0.036079335,0.858878257,0.011343921,28
0.4,0.5,0.5,1.095182534,0.038233052,0.853147835,0.012486151,29
0.4,0.5,0.5,1.095856382,0.037861019,0.843672411,0.012233137,30
0.4,0.5,0.5,1.090919687,0.038001765,0.857053154,0.013024892,31
0.4,0.5,0.5,1.089613272,0.037052354,0.851755167,0.010895596,32
0.4,0.5,0.5,1.08916404,0.037560303,0.852931284,0.013014657,33
0.4,0.5,0.5,1.083678554,0.035720455,0.856447849,0.00996431,34
0.4,0.5,0.5,1.08307027,0.035516246,0.84824405,0.015350584,35
0.4,0.5,0.5,1.098877163,0.038507059,0.836863562,0.013719689,36
0.4,0.5,0.5,1.102177197,0.038946732,0.842842022,0.014345717,37
0.4,0.5,0.5,1.084646224,0.036042389,0.857293888,0.011521,38
0.4,0.5,0.5,1.091100594,0.038051298,0.852966344,0.013117596,39
0.4,0.5,0.5,1.094038814,0.037491526,0.850037443,0.011073457,40
0.4,0.5,0.5,1.077662488,0.035808012,0.855184692,0.013286706,41
0.4,0.5,0.5,1.080949166,0.035507505,0.856576635,0.012386893,42
0.4,0.5,0.5,1.097019528,0.038500326,0.839827722,0.014188248,43
0.4,0.5,0.5,1.106820069,0.039216232,0.820953352,0.011713827,44
0.4,0.5,0.5,1.08316133,0.036097629,0.851861169,0.013668664,45
0.4,0.5,0.5,1.089863385,0.037577622,0.855988686,0.011795541,46
0.4,0.5,0.5,1.081735929,0.036394044,0.853075592,0.014120511,47
0.4,0.5,0.5,1.078824421,0.035698853,0.857907612,0.011804363,48
0.4,0.5,0.5,1.086231891,0.03607612,0.84588001,0.01148817,49
0.4,0.5,0.5,1.077392949,0.034642143,0.857595787,0.011944551,50
0.4,0.5,1,1.144094178,0.046350907,0.823938903,0.012991926,1
0.4,0.5,1,1.147854371,0.046695977,0.81473939,0.016469377,2
0.4,0.5,1,1.1523904,0.049028273,0.834703204,0.013297535,3
0.4,0.5,1,1.143353553,0.047123188,0.82983995,0.013501826,4
0.4,0.5,1,1.14550501,0.046584377,0.824269088,0.012898056,5
0.4,0.5,1,1.159097311,0.048774697,0.786557916,0.018395838,6
0.4,0.5,1,1.138872161,0.045649215,0.828386265,0.012138003,7
0.4,0.5,1,1.122044175,0.043701243,0.842177867,0.015500937,8
0.4,0.5,1,1.141538413,0.04617655,0.825863755,0.016985215,9
0.4,0.5,1,1.145123769,0.04655084,0.813389657,0.019835669,10
0.4,0.5,1,1.149545669,0.047823878,0.820264221,0.015033653,11
0.4,0.5,1,1.148976237,0.047195469,0.817110732,0.011994225,12
0.4,0.5,1,1.150754952,0.048343809,0.816509286,0.018328706,13
0.4,0.5,1,1.134372557,0.044832674,0.826222277,0.019079248,14
0.4,0.5,1,1.146976548,0.047820563,0.825913384,0.012257368,15
0.4,0.5,1,1.131813149,0.045349381,0.838418411,0.012915621,16
0.4,0.5,1,1.144026187,0.047661575,0.8311617,0.012331849,17
0.4,0.5,1,1.145623995,0.046736937,0.827939347,0.011772236,18
0.4,0.5,1,1.133726634,0.045542367,0.829652369,0.014303268,19
0.4,0.5,1,1.152154856,0.04703728,0.818871635,0.013066136,20
0.4,0.5,1,1.143527175,0.047678964,0.835575233,0.011257184,21
0.4,0.5,1,1.153090959,0.047729827,0.825262007,0.012244547,22
0.4,0.5,1,1.16226986,0.048520063,0.803938431,0.014678317,23
0.4,0.5,1,1.145492868,0.046958002,0.826640995,0.013189452,24
0.4,0.5,1,1.14751684,0.048131063,0.833643863,0.013005963,25
0.4,0.5,1,1.151687412,0.047374014,0.827887364,0.012203482,26
0.4,0.5,1,1.144373431,0.046209298,0.832549418,0.015074197,27
0.4,0.5,1,1.142508511,0.047335468,0.820839123,0.016960403,28
0.4,0.5,1,1.164390963,0.049581056,0.810571215,0.011676842,29
0.4,0.5,1,1.133840763,0.04459967,0.824287443,0.013300415,30
0.4,0.5,1,1.17127271,0.049565041,0.796314737,0.010827063,31
0.4,0.5,1,1.168996197,0.050075245,0.79304447,0.011746167,32
0.4,0.5,1,1.155603015,0.048079081,0.827720782,0.010955218,33
0.4,0.5,1,1.142688204,0.046696435,0.829149514,0.013102795,34
0.4,0.5,1,1.154144832,0.047387589,0.806603421,0.019086803,35
0.4,0.5,1,1.151399661,0.04763631,0.824940354,0.012109757,36
0.4,0.5,1,1.134230502,0.046544797,0.835936348,0.015407309,37
0.4,0.5,1,1.140359483,0.046405788,0.83430285,0.014103023,38
0.4,0.5,1,1.150920076,0.047682947,0.817379557,0.017295972,39
0.4,0.5,1,1.149237277,0.04656114,0.817298295,0.013738898,40
0.4,0.5,1,1.154051344,0.04839794,0.826071039,0.011381668,41
0.4,0.5,1,1.147175667,0.047537892,0.823012095,0.014052502,42
0.4,0.5,1,1.146479964,0.04650575,0.835386325,0.012217649,43
0.4,0.5,1,1.146623233,0.04718944,0.828358461,0.011119222,44
0.4,0.5,1,1.132250239,0.044746341,0.827274448,0.013805359,45
0.4,0.5,1,1.13923276,0.046162048,0.824839754,0.013157789,46
0.4,0.5,1,1.14288368,0.046323586,0.821133946,0.015132315,47
0.4,0.5,1,1.130302758,0.045228269,0.840790103,0.012673223,48
0.4,0.5,1,1.145656777,0.046570212,0.821842299,0.013021615,49
0.4,0.5,1,1.137112871,0.045932142,0.836263621,0.011707743,50
0.4,1,0,1,0.015109085,0.892949579,0.009714293,1
0.4,1,0,1,0.015109085,0.893231273,0.009714343,2
0.4,1,0,1,0.015109085,0.892804374,0.009761743,3
0.4,1,0,1,0.015109085,0.894298607,0.009715546,4
0.4,1,0,1,0.015109085,0.893898122,0.009737458,5
0.4,1,0,1,0.015109085,0.893618457,0.009750208,6
0.4,1,0,1,0.015109085,0.89347063,0.009721217,7
0.4,1,0,1,0.015109085,0.894490286,0.009773409,8
0.4,1,0,1,0.015109085,0.893292594,0.009779704,9
0.4,1,0,1,0.015109085,0.893699869,0.009757731,10
0.4,1,0,1,0.015109085,0.892943107,0.009719048,11
0.4,1,0,1,0.015109085,0.892001555,0.009709306,12
0.4,1,0,1,0.015109085,0.893108318,0.00978075,13
0.4,1,0,1,0.015109085,0.893665399,0.009734454,14
0.4,1,0,1,0.015109085,0.893724759,0.009769039,15
0.4,1,0,1,0.015109085,0.89450923,0.009749575,16
0.4,1,0,1,0.015109085,0.892734916,0.009775339,17
0.4,1,0,1,0.015109085,0.893031456,0.009719604,18
0.4,1,0,1,0.015109085,0.894363689,0.00974272,19
0.4,1,0,1,0.015109085,0.893691342,0.009729277,20
0.4,1,0,1,0.015109085,0.893494565,0.009740789,21
0.4,1,0,1,0.015109085,0.893262778,0.009735141,22
0.4,1,0,1,0.015109085,0.893724538,0.009724557,23
0.4,1,0,1,0.015109085,0.89399832,0.00979333,24
0.4,1,0,1,0.015109085,0.89396435,0.009740043,25
0.4,1,0,1,0.015109085,0.893325842,0.009727416,26
0.4,1,0,1,0.015109085,0.892517456,0.009688716,27
0.4,1,0,1,0.015109085,0.893647392,0.009782171,28
0.4,1,0,1,0.015109085,0.893844957,0.009762983,29
0.4,1,0,1,0.015109085,0.893958195,0.009719729,30
0.4,1,0,1,0.015109085,0.894349067,0.009750703,31
0.4,1,0,1,0.015109085,0.892838006,0.009733762,32
0.4,1,0,1,0.015109085,0.894273275,0.009696965,33
0.4,1,0,1,0.015109085,0.893927493,0.009758349,34
0.4,1,0,1,0.015109085,0.894188211,0.009699274,35
0.4,1,0,1,0.015109085,0.894858778,0.009776707,36
0.4,1,0,1,0.015109085,0.894310716,0.009804871,37
0.4,1,0,1,0.015109085,0.89265277,0.009725,38
0.4,1,0,1,0.015109085,0.89350617,0.009700347,39
0.4,1,0,1,0.015109085,0.894393943,0.0097241,40
0.4,1,0,1,0.015109085,0.893431789,0.009705991,41
0.4,1,0,1,0.015109085,0.893210071,0.009760108,42
0.4,1,0,1,0.015109085,0.89415372,0.009731915,43
0.4,1,0,1,0.015109085,0.894326387,0.009726468,44
0.4,1,0,1,0.015109085,0.894441236,0.009661805,45
0.4,1,0,1,0.015109085,0.893846716,0.009746944,46
0.4,1,0,1,0.015109085,0.894243161,0.009809444,47
0.4,1,0,1,0.015109085,0.894148118,0.009763931,48
0.4,1,0,1,0.015109085,0.893495988,0.009732318,49
0.4,1,0,1,0.015109085,0.893436274,0.009730654,50
0.4,1,0.5,1.030772388,0.025041643,0.862319705,0.012029864,1
0.4,1,0.5,1.045763379,0.028592789,0.846992355,0.013951292,2
0.4,1,0.5,1.034202334,0.02598068,0.858287322,0.013200442,3
0.4,1,0.5,1.044889198,0.028370405,0.847464383,0.012053469,4
0.4,1,0.5,1.038547742,0.027112056,0.858687754,0.01177732,5
0.4,1,0.5,1.021271739,0.023349205,0.869260932,0.012822909,6
0.4,1,0.5,1.024983366,0.02338603,0.868619473,0.011027365,7
0.4,1,0.5,1.03406028,0.025401883,0.858244629,0.012342374,8
0.4,1,0.5,1.03947656,0.027371504,0.851930514,0.01312038,9
0.4,1,0.5,1.032789075,0.025244301,0.858450103,0.011381768,10
0.4,1,0.5,1.043397019,0.028244536,0.850317838,0.012088844,11
0.4,1,0.5,1.039707246,0.0275802,0.850500186,0.013265189,12
0.4,1,0.5,1.042967213,0.027634196,0.848461459,0.011595463,13
0.4,1,0.5,1.033654757,0.025483621,0.858808806,0.011114397,14
0.4,1,0.5,1.037525436,0.02683598,0.857575568,0.01239407,15
0.4,1,0.5,1.034297037,0.025697156,0.858875164,0.011172197,16
0.4,1,0.5,1.026722015,0.023556107,0.868817704,0.010500739,17
0.4,1,0.5,1.030602408,0.025431609,0.860910357,0.012926847,18
0.4,1,0.5,1.018644339,0.021355852,0.871564858,0.010403128,19
0.4,1,0.5,1.031304181,0.025166217,0.862089874,0.011139643,20
0.4,1,0.5,1.037017926,0.027245138,0.855156862,0.014248995,21
0.4,1,0.5,1.044697363,0.02784801,0.844061478,0.01184828,22
0.4,1,0.5,1.036296726,0.026457499,0.858769516,0.012230619,23
0.4,1,0.5,1.033256519,0.027013908,0.857911212,0.015646655,24
0.4,1,0.5,1.031081993,0.024763693,0.862541635,0.012754149,25
0.4,1,0.5,1.030173816,0.024463233,0.863329775,0.010343458,26
0.4,1,0.5,1.036170456,0.026237468,0.856078568,0.011774833,27
0.4,1,0.5,1.039208235,0.026948582,0.855920907,0.012297803,28
0.4,1,0.5,1.045305648,0.028093796,0.854079483,0.011075921,29
0.4,1,0.5,1.03337429,0.02589008,0.859330544,0.012104179,30
0.4,1,0.5,1.042895579,0.028650733,0.8505343,0.013957489,31
0.4,1,0.5,1.030302515,0.024846088,0.860270337,0.012569446,32
0.4,1,0.5,1.037320247,0.027990024,0.849858914,0.01495211,33
0.4,1,0.5,1.037428305,0.026986143,0.850949964,0.013457839,34
0.4,1,0.5,1.027705469,0.025233635,0.863521528,0.013708684,35
0.4,1,0.5,1.038809997,0.02754019,0.854264141,0.013029856,36
0.4,1,0.5,1.029699087,0.025570217,0.862853439,0.013383192,37
0.4,1,0.5,1.033880587,0.026223907,0.855729104,0.012844398,38
0.4,1,0.5,1.037162408,0.026420274,0.855761287,0.011723193,39
0.4,1,0.5,1.026605458,0.024616727,0.86376185,0.012459824,40
0.4,1,0.5,1.025558869,0.023473154,0.867209805,0.011060927,41
0.4,1,0.5,1.040310674,0.026480724,0.851551994,0.0105273,42
0.4,1,0.5,1.035004881,0.02542301,0.858373468,0.010608603,43
0.4,1,0.5,1.039434065,0.027674379,0.855672804,0.014027401,44
0.4,1,0.5,1.051475909,0.029589451,0.842605358,0.011843906,45
0.4,1,0.5,1.031754627,0.026314429,0.859363201,0.014341986,46
0.4,1,0.5,1.033421642,0.02579714,0.856071283,0.012978535,47
0.4,1,0.5,1.031323607,0.025678365,0.860896559,0.01235635,48
0.4,1,0.5,1.02534518,0.024094544,0.864985191,0.012164996,49
0.4,1,0.5,1.046004993,0.028730339,0.847852471,0.013158974,50
0.4,1,1,1.108885322,0.039862624,0.793160914,0.021903162,1
0.4,1,1,1.079801804,0.035351181,0.83389111,0.017175403,2
0.4,1,1,1.09482072,0.038862124,0.825103226,0.017145052,3
0.4,1,1,1.096952751,0.038439857,0.821896014,0.013504971,4
0.4,1,1,1.098458285,0.038776268,0.823500866,0.017775142,5
0.4,1,1,1.097960487,0.038022033,0.818697446,0.012419623,6
0.4,1,1,1.089879169,0.03764174,0.825440525,0.016375479,7
0.4,1,1,1.101935583,0.039113729,0.812398959,0.01326789,8
0.4,1,1,1.092096189,0.037560495,0.820689128,0.018178349,9
0.4,1,1,1.087858839,0.036949195,0.816647717,0.01574751,10
0.4,1,1,1.099837548,0.038629606,0.815848263,0.012269449,11
0.4,1,1,1.115079866,0.041404959,0.7836943,0.01920495,12
0.4,1,1,1.112717149,0.041075678,0.794661883,0.018502185,13
0.4,1,1,1.09775894,0.03835051,0.815944111,0.012364527,14
0.4,1,1,1.09643067,0.038411375,0.812682939,0.020347293,15
0.4,1,1,1.099491518,0.039077621,0.816590029,0.017443063,16
0.4,1,1,1.094350848,0.038577657,0.820112018,0.015559767,17
0.4,1,1,1.098960939,0.038830737,0.811234968,0.013968326,18
0.4,1,1,1.093062645,0.0375821,0.82300238,0.011901643,19
0.4,1,1,1.094186939,0.038137416,0.814567956,0.017011325,20
0.4,1,1,1.106514106,0.039694807,0.795876979,0.015134057,21
0.4,1,1,1.1025038,0.039310123,0.793932882,0.017648902,22
0.4,1,1,1.10027221,0.038960238,0.821180956,0.013918253,23
0.4,1,1,1.104401502,0.038675718,0.810725392,0.018953878,24
0.4,1,1,1.091900712,0.037491924,0.826588738,0.01717703,25
0.4,1,1,1.10881733,0.040303177,0.789212334,0.019298886,26
0.4,1,1,1.100490756,0.039070673,0.809819411,0.016281487,27
0.4,1,1,1.083718621,0.037278016,0.825552446,0.01488578,28
0.4,1,1,1.089393513,0.036660967,0.822140723,0.014104185,29
0.4,1,1,1.101641761,0.038763897,0.808254834,0.013802636,30
0.4,1,1,1.084243129,0.036901415,0.818597225,0.015126789,31
0.4,1,1,1.083168615,0.036592059,0.826497619,0.017162116,32
0.4,1,1,1.090398821,0.037167405,0.824564542,0.018105855,33
0.4,1,1,1.111742194,0.040995664,0.781823979,0.026071233,34
0.4,1,1,1.102322893,0.039327175,0.808050481,0.017468897,35
0.4,1,1,1.096502304,0.038862898,0.821874828,0.014570824,36
0.4,1,1,1.100331703,0.039594828,0.815421117,0.014549511,37
0.4,1,1,1.089587775,0.037598264,0.828843245,0.013414299,38
0.4,1,1,1.108780906,0.040507729,0.792370059,0.014832204,39
0.4,1,1,1.09453054,0.037984812,0.827205158,0.012618115,40
0.4,1,1,1.095523707,0.037855079,0.824435049,0.012967747,41
0.4,1,1,1.096854405,0.038491683,0.810139141,0.019307228,42
0.4,1,1,1.095243241,0.038099528,0.826101917,0.01221355,43
0.4,1,1,1.103000384,0.039112489,0.817020769,0.0148037,44
0.4,1,1,1.090054005,0.037321293,0.811005629,0.020659374,45
0.4,1,1,1.09615506,0.037903631,0.821387275,0.013134294,46
0.4,1,1,1.098860165,0.038777873,0.808010683,0.016556247,47
0.4,1,1,1.085449985,0.037442249,0.823501983,0.020485039,48
0.4,1,1,1.105138485,0.040029632,0.816070755,0.01057301,49
0.4,1,1,1.094230648,0.03851632,0.819882303,0.015088939,50
2,0.1,0,1.044863127,0.018581638,0.88455588,0.010562788,1
2,0.1,0,1.043689571,0.018563628,0.885773179,0.010568875,2
2,0.1,0,1.044534223,0.01853183,0.885077312,0.010765874,3
2,0.1,0,1.044164627,0.018441906,0.884596434,0.01051163,4
2,0.1,0,1.041646321,0.018179611,0.888044032,0.010506732,5
2,0.1,0,1.04408204,0.01858958,0.885017541,0.01051983,6
2,0.1,0,1.043274949,0.018614992,0.885556788,0.010486745,7
2,0.1,0,1.043683069,0.018447822,0.886574992,0.010643794,8
2,0.1,0,1.043335866,0.018415493,0.885495963,0.010514856,9
2,0.1,0,1.043589647,0.018404874,0.885239254,0.010594786,10
2,0.1,0,1.043243889,0.018523412,0.885685808,0.010527553,11
2,0.1,0,1.043025262,0.018454217,0.885614888,0.010491898,12
2,0.1,0,1.043631302,0.018426953,0.886110044,0.010560056,13
2,0.1,0,1.043450236,0.018496134,0.886125795,0.010493156,14
2,0.1,0,1.043391727,0.018502171,0.886091587,0.010496217,15
2,0.1,0,1.043762767,0.018509286,0.885710809,0.010591862,16
2,0.1,0,1.043139391,0.01857324,0.886698617,0.01062451,17
2,0.1,0,1.042767387,0.01832343,0.885953,0.010428315,18
2,0.1,0,1.044260939,0.018599719,0.885460121,0.010562812,19
2,0.1,0,1.043480815,0.018439768,0.886008856,0.01048398,20
2,0.1,0,1.0432227,0.018432169,0.885295191,0.010585782,21
2,0.1,0,1.043678495,0.018347636,0.885115134,0.010538968,22
2,0.1,0,1.043369816,0.01842614,0.885732105,0.010554952,23
2,0.1,0,1.042995646,0.018370534,0.886270995,0.010452346,24
2,0.1,0,1.04315769,0.018319938,0.885719513,0.010492525,25
2,0.1,0,1.042921004,0.018342534,0.886344083,0.0105845,26
2,0.1,0,1.043048617,0.018432284,0.887187836,0.010542553,27
2,0.1,0,1.043482741,0.018466613,0.885658263,0.010541644,28
2,0.1,0,1.044611031,0.018438053,0.884402989,0.010615812,29
2,0.1,0,1.043456497,0.018483398,0.885698118,0.010524618,30
2,0.1,0,1.043233054,0.018412215,0.885923349,0.010617945,31
2,0.1,0,1.042751014,0.018286635,0.886580563,0.010480327,32
2,0.1,0,1.04388412,0.018463798,0.885256915,0.01055293,33
2,0.1,0,1.043187787,0.018623559,0.885895836,0.010567166,34
2,0.1,0,1.043624801,0.018476975,0.885186612,0.010499334,35
2,0.1,0,1.043392209,0.018623054,0.886213551,0.010405754,36
2,0.1,0,1.043346701,0.018472676,0.885963516,0.010534599,37
2,0.1,0,1.043023335,0.018454276,0.886542512,0.010564925,38
2,0.1,0,1.043845595,0.018529544,0.884911366,0.010463897,39
2,0.1,0,1.043698239,0.01846048,0.885876532,0.010496727,40
2,0.1,0,1.043364519,0.018595619,0.886285097,0.010498217,41
2,0.1,0,1.044445375,0.018426454,0.884436528,0.010436901,42
2,0.1,0,1.044081799,0.018625139,0.884663716,0.010475533,43
2,0.1,0,1.043221496,0.018487951,0.885783409,0.010466175,44
2,0.1,0,1.043737967,0.01852332,0.884622897,0.01040616,45
2,0.1,0,1.043171896,0.018411812,0.886510718,0.010530732,46
2,0.1,0,1.043498874,0.018390757,0.885999478,0.010462275,47
2,0.1,0,1.043140595,0.018481965,0.886708488,0.010476938,48
2,0.1,0,1.043660195,0.018492519,0.885223168,0.010592773,49
2,0.1,0,1.043905549,0.018414253,0.885054181,0.010539133,50
2,0.1,0.5,1.162681054,0.03474975,0.845898802,0.016322786,1
2,0.1,0.5,1.163008754,0.031159781,0.848255203,0.014669883,2
2,0.1,0.5,1.160037061,0.033885362,0.845732734,0.015628395,3
2,0.1,0.5,1.151515414,0.033220732,0.841544714,0.015704018,4
2,0.1,0.5,1.160431457,0.036831704,0.843457735,0.016493516,5
2,0.1,0.5,1.161469695,0.034318286,0.84234164,0.015917409,6
2,0.1,0.5,1.156935829,0.033764648,0.841493757,0.015699032,7
2,0.1,0.5,1.169005834,0.036207458,0.838605554,0.01663642,8
2,0.1,0.5,1.159976866,0.034862711,0.843271037,0.01659565,9
2,0.1,0.5,1.152592418,0.033140034,0.843372369,0.016329253,10
2,0.1,0.5,1.16382981,0.034426907,0.840338911,0.015324268,11
2,0.1,0.5,1.167585479,0.033226461,0.845519079,0.015890347,12
2,0.1,0.5,1.151162432,0.033211539,0.842652824,0.015748209,13
2,0.1,0.5,1.162652401,0.032681361,0.844134425,0.015108951,14
2,0.1,0.5,1.159717306,0.035783548,0.841947866,0.016254475,15
2,0.1,0.5,1.159219376,0.033980718,0.84601606,0.015526867,16
2,0.1,0.5,1.16779303,0.031403415,0.845211858,0.014723414,17
2,0.1,0.5,1.166943562,0.032998308,0.84616734,0.014325361,18
2,0.1,0.5,1.171372209,0.031573412,0.850657983,0.01405928,19
